acc,accuracy,average_response_time,avg_rt,background,bidi,canvas_backend,clock_backend,color_backend,compensation,coordinates,correct,correct_facetest_response,correct_instructions,correct_sexrating_response,count_blank100,count_exemplarsequence,count_experiment,count_exposure,count_exposuresequence,count_faceexpose,count_facetest,count_facetest_response,count_instructions,count_logger,count_notes,count_sexrating,count_sexrating_response,count_test,count_testinstructions,datetime,description,disable_garbage_collection,experiment_file,experiment_path,faceno,fname,font_bold,font_family,font_italic,font_size,font_underline,foreground,form_clicks,fullscreen,height,keyboard_backend,live_row,live_row_exposure,logfile,mouse_backend,opensesame_codename,opensesame_version,phase,repeat_cycle,response,response_facetest_response,response_instructions,response_sexrating_response,response_testinstructions,response_time,response_time_facetest_response,response_time_instructions,response_time_sexrating_response,response_time_testinstructions,round_decimals,sampler_backend,shifttype,sound_buf_size,sound_channels,sound_freq,sound_sample_size,start,subject_nr,subject_parity,synth_backend,time_blank100,time_exemplarsequence,time_experiment,time_exposure,time_exposuresequence,time_faceexpose,time_facetest,time_facetest_response,time_instructions,time_logger,time_notes,time_sexrating,time_sexrating_response,time_test,time_testinstructions,title,total_correct,total_response_time,total_responses,transparent_variables,type,uniform_coordinates,width,xshift,yshift
undefined,undefined,601.324324324,601.324324324,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,36,4,0,0,31,31,4,4,0,36,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,2,02120.png,no,mono,no,18,no,black,no,no,1080,legacy,4,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,5,5,space,4,space,540,540,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,66008,66005,686,1619,56336,56441,66110,66110,696,66650,,57443,57443,61578,58011,Feature Shift Prototypes,0,22249,37,no,unseen,no,1920,12,0
undefined,undefined,600.184210526,600.184210526,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,37,5,0,0,31,31,5,5,0,37,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,1,010-8.png,no,mono,no,18,no,black,no,no,1080,legacy,5,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,3,3,space,4,space,558,558,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,66723,66720,686,1619,56336,56441,66826,66826,696,67385,,57443,57443,61578,58011,Feature Shift Prototypes,0,22807,38,no,seen,no,1920,0,-8
undefined,undefined,598.307692308,598.307692308,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,38,6,0,0,31,31,6,6,0,38,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,7,070-12.png,no,mono,no,18,no,black,no,no,1080,legacy,6,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,6,6,space,4,space,527,527,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,67468,67465,686,1619,56336,56441,67570,67570,696,68097,,57443,57443,61578,58011,Feature Shift Prototypes,0,23334,39,no,unseen,no,1920,0,-12
undefined,undefined,598.175,598.175,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,39,7,0,0,31,31,7,7,0,39,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,7,0700.png,no,mono,no,18,no,black,no,no,1080,legacy,7,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,7,7,space,4,space,593,593,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,68177,68174,686,1619,56336,56441,68280,68280,696,68874,,57443,57443,61578,58011,Feature Shift Prototypes,0,23927,40,no,prototype,no,1920,0,0
undefined,undefined,596.487804878,596.487804878,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,40,8,0,0,31,31,8,8,0,40,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,7,0708.png,no,mono,no,18,no,black,no,no,1080,legacy,8,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,5,5,space,4,space,529,529,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,68946,68943,686,1619,56336,56441,69048,69049,696,69594,,57443,57443,61578,58011,Feature Shift Prototypes,0,24456,41,no,seen,no,1920,0,8
undefined,undefined,594.976190476,594.976190476,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,41,9,0,0,31,31,9,9,0,41,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,2,02-80.png,no,mono,no,18,no,black,no,no,1080,legacy,9,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,4,4,space,4,space,533,533,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,69669,69666,686,1619,56336,56441,69771,69772,696,70305,,57443,57443,61578,58011,Feature Shift Prototypes,0,24989,42,no,seen,no,1920,-8,0
undefined,undefined,594.186046512,594.186046512,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,42,10,0,0,31,31,10,10,0,42,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,8,08-120.png,no,mono,no,18,no,black,no,no,1080,legacy,10,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,3,3,space,4,space,561,561,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,70377,70374,686,1619,56336,56441,70479,70479,696,71041,,57443,57443,61578,58011,Feature Shift Prototypes,0,25550,43,no,unseen,no,1920,-12,0
undefined,undefined,592.545454545,592.545454545,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,43,11,0,0,31,31,11,11,0,43,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,5,050-8.png,no,mono,no,18,no,black,no,no,1080,legacy,11,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,6,6,space,4,space,522,522,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,71121,71118,686,1619,56336,56441,71223,71224,696,71746,,57443,57443,61578,58011,Feature Shift Prototypes,0,26072,44,no,seen,no,1920,0,-8
undefined,undefined,591.955555556,591.955555556,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,44,12,0,0,31,31,12,12,0,44,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,8,0800.png,no,mono,no,18,no,black,no,no,1080,legacy,12,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,5,5,space,4,space,566,566,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,71820,71817,686,1619,56336,56441,71922,71923,696,72490,,57443,57443,61578,58011,Feature Shift Prototypes,0,26638,45,no,prototype,no,1920,0,0
undefined,undefined,589.826086957,589.826086957,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,45,13,0,0,31,31,13,13,0,45,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,2,0200.png,no,mono,no,18,no,black,no,no,1080,legacy,13,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,7,7,space,4,space,494,494,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,72572,72569,686,1619,56336,56441,72675,72675,696,73169,,57443,57443,61578,58011,Feature Shift Prototypes,0,27132,46,no,prototype,no,1920,0,0
undefined,undefined,590.404255319,590.404255319,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,46,14,0,0,31,31,14,14,0,46,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,4,04-120.png,no,mono,no,18,no,black,no,no,1080,legacy,14,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,4,4,space,4,space,617,617,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,73242,73239,686,1619,56336,56441,73345,73345,696,73962,,57443,57443,61578,58011,Feature Shift Prototypes,0,27749,47,no,unseen,no,1920,-12,0
undefined,undefined,589.625,589.625,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,47,15,0,0,31,31,15,15,0,47,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,3,0308.png,no,mono,no,18,no,black,no,no,1080,legacy,15,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,5,5,space,4,space,553,553,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,74034,74031,686,1619,56336,56441,74136,74137,696,74690,,57443,57443,61578,58011,Feature Shift Prototypes,0,28302,48,no,seen,no,1920,0,8
undefined,undefined,587.918367347,587.918367347,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,48,16,0,0,31,31,16,16,0,48,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,4,0480.png,no,mono,no,18,no,black,no,no,1080,legacy,16,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,6,6,space,4,space,506,506,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,74768,74765,686,1619,56336,56441,74870,74871,696,75377,,57443,57443,61578,58011,Feature Shift Prototypes,0,28808,49,no,seen,no,1920,8,0
undefined,undefined,586.74,586.74,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,49,17,0,0,31,31,17,17,0,49,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,5,0500.png,no,mono,no,18,no,black,no,no,1080,legacy,17,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,7,7,space,4,space,529,529,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,75450,75447,686,1619,56336,56441,75552,75552,696,76082,,57443,57443,61578,58011,Feature Shift Prototypes,0,29337,50,no,prototype,no,1920,0,0
undefined,undefined,584.647058824,584.647058824,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,50,18,0,0,31,31,18,18,0,50,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,8,0880.png,no,mono,no,18,no,black,no,no,1080,legacy,18,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,4,4,space,4,space,480,480,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,76162,76159,686,1619,56336,56441,76264,76265,696,76746,,57443,57443,61578,58011,Feature Shift Prototypes,0,29817,51,no,seen,no,1920,8,0
undefined,undefined,582.980769231,582.980769231,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,51,19,0,0,31,31,19,19,0,51,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,6,06-80.png,no,mono,no,18,no,black,no,no,1080,legacy,19,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,5,5,space,4,space,498,498,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,76831,76828,686,1619,56336,56441,76935,76935,696,77434,,57443,57443,61578,58011,Feature Shift Prototypes,0,30315,52,no,seen,no,1920,-8,0
undefined,undefined,582.075471698,582.075471698,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,52,20,0,0,31,31,20,20,0,52,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,5,05012.png,no,mono,no,18,no,black,no,no,1080,legacy,20,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,6,6,space,4,space,535,535,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,77515,77512,686,1619,56336,56441,77617,77618,696,78153,,57443,57443,61578,58011,Feature Shift Prototypes,0,30850,53,no,unseen,no,1920,0,12
undefined,undefined,580.648148148,580.648148148,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,53,21,0,0,31,31,21,21,0,53,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,1,0100.png,no,mono,no,18,no,black,no,no,1080,legacy,21,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,7,7,space,4,space,505,505,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,78226,78223,686,1619,56336,56441,78328,78329,696,78834,,57443,57443,61578,58011,Feature Shift Prototypes,0,31355,54,no,prototype,no,1920,0,0
undefined,undefined,579.418181818,579.418181818,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,54,22,0,0,31,31,22,22,0,54,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,3,0300.png,no,mono,no,18,no,black,no,no,1080,legacy,22,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,4,4,space,4,space,513,513,922,515,3567,2,legacy,vertical,1024,2,48000,-16,experiment,12,even,legacy,78907,78904,686,1619,56336,56441,79009,79009,696,79522,,57443,57443,61578,58011,Feature Shift Prototypes,0,31868,55,no,prototype,no,1920,0,0
undefined,undefined,577.357142857,577.357142857,white,no,legacy,legacy,legacy,0,relative,undefined,undefined,undefined,undefined,55,23,0,0,31,31,23,23,0,55,0,31,31,0,0,Thu 31 Oct 2019 11:43:21 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,6,06120.png,no,mono,no,18,no,black,no,no,1080,legacy,23,31,/home/andy/svn/rmip/docs/openseslib/subject-12.csv,legacy,Kafkaesque Koffka,3.2.7,test,0,5,5,space,4,space,464,464,922,515,3567,2,legacy,horizontal,1024,2,48000,-16,experiment,12,even,legacy,79594,79591,686,1619,56336,56441,79696,79697,696,80161,,57443,57443,61578,58011,Feature Shift Prototypes,0,32332,56,no,unseen,no,1920,12,0
undefined,undefined,652,652,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,0,,0,0,0,0,,,0,0,0,0,0,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,1,010-8.png,no,mono,no,18,no,black,no,no,1080,legacy,0,0,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,5,,space,5,,652,,1401,652,,2,legacy,vertical,1024,2,48000,-16,experiment,13,odd,legacy,2113,,652,2060,2110,2215,,,659,3870,,3217,3218,,,Feature Shift Prototypes,0,652,1,no,,no,1920,0,-8
undefined,undefined,327,327,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,1,,0,0,1,1,,,0,1,0,1,1,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,8,0880.png,no,mono,no,18,no,black,no,no,1080,legacy,1,1,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,3,,space,3,,2,,1401,2,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,4010,,652,2060,4007,4113,,,659,5119,,5115,5116,,,Feature Shift Prototypes,0,654,2,no,,no,1920,8,0
undefined,undefined,218.666666667,218.666666667,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,2,,0,0,2,2,,,0,2,0,2,2,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,2,02-80.png,no,mono,no,18,no,black,no,no,1080,legacy,2,2,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,4,,space,4,,2,,1401,2,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,5213,,652,2060,5210,5315,,,659,6321,,6318,6319,,,Feature Shift Prototypes,0,656,3,no,,no,1920,-8,0
undefined,undefined,297.5,297.5,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,3,,0,0,3,3,,,0,3,0,3,3,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,6,0680.png,no,mono,no,18,no,black,no,no,1080,legacy,3,3,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,5,,space,5,,534,,1401,534,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,6412,,652,2060,6409,6514,,,659,8052,,7518,7518,,,Feature Shift Prototypes,0,1190,4,no,,no,1920,8,0
undefined,undefined,365.4,365.4,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,4,,0,0,4,4,,,0,4,0,4,4,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,3,0308.png,no,mono,no,18,no,black,no,no,1080,legacy,4,4,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,3,,space,3,,637,,1401,637,,2,legacy,vertical,1024,2,48000,-16,experiment,13,odd,legacy,8134,,652,2060,8131,8236,,,659,9877,,9239,9240,,,Feature Shift Prototypes,0,1827,5,no,,no,1920,0,8
undefined,undefined,392.666666667,392.666666667,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,5,,0,0,5,5,,,0,5,0,5,5,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,7,0708.png,no,mono,no,18,no,black,no,no,1080,legacy,5,5,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,5,,space,5,,529,,1401,529,,2,legacy,vertical,1024,2,48000,-16,experiment,13,odd,legacy,9979,,652,2060,9976,10081,,,659,11613,,11084,11084,,,Feature Shift Prototypes,0,2356,6,no,,no,1920,0,8
undefined,undefined,411.142857143,411.142857143,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,6,,0,0,6,6,,,0,6,0,6,6,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,4,0480.png,no,mono,no,18,no,black,no,no,1080,legacy,6,6,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,4,,space,4,,522,,1401,522,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,11695,,652,2060,11692,11797,,,659,13322,,12799,12800,,,Feature Shift Prototypes,0,2878,7,no,,no,1920,8,0
undefined,undefined,360,360,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,7,,0,0,7,7,,,0,7,0,7,7,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,6,06-80.png,no,mono,no,18,no,black,no,no,1080,legacy,7,7,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,3,,space,3,,2,,1401,2,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,13411,,652,2060,13408,13515,,,659,14520,,14517,14518,,,Feature Shift Prototypes,0,2880,8,no,,no,1920,-8,0
undefined,undefined,371.777777778,371.777777778,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,8,,0,0,8,8,,,0,8,0,8,8,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,2,02-80.png,no,mono,no,18,no,black,no,no,1080,legacy,8,8,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,5,,space,5,,466,,1401,466,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,14610,,652,2060,14607,14712,,,659,16181,,15714,15714,,,Feature Shift Prototypes,0,3346,9,no,,no,1920,-8,0
undefined,undefined,557.1,557.1,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,9,,0,0,9,9,,,0,9,0,9,9,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,6,06-80.png,no,mono,no,18,no,black,no,no,1080,legacy,9,9,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,3,,space,3,,2225,,1401,2225,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,16300,,652,2060,16297,16403,,,659,19631,,17405,17406,,,Feature Shift Prototypes,0,5571,10,no,,no,1920,-8,0
undefined,undefined,615,615,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,10,,0,0,10,10,,,0,10,0,10,10,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,5,0508.png,no,mono,no,18,no,black,no,no,1080,legacy,10,10,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,5,,space,5,,1194,,1401,1194,,2,legacy,vertical,1024,2,48000,-16,experiment,13,odd,legacy,19714,,652,2060,19711,19816,,,659,22012,,20818,20818,,,Feature Shift Prototypes,0,6765,11,no,,no,1920,0,8
undefined,undefined,637.5,637.5,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,11,,0,0,11,11,,,0,11,0,11,11,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,7,070-8.png,no,mono,no,18,no,black,no,no,1080,legacy,11,11,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,6,,space,6,,885,,1401,885,,2,legacy,vertical,1024,2,48000,-16,experiment,13,odd,legacy,22093,,652,2060,22090,22195,,,659,24084,,23198,23199,,,Feature Shift Prototypes,0,7650,12,no,,no,1920,0,-8
undefined,undefined,629.769230769,629.769230769,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,12,,0,0,12,12,,,0,12,0,12,12,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,4,0480.png,no,mono,no,18,no,black,no,no,1080,legacy,12,12,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,7,,space,7,,537,,1401,537,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,24175,,652,2060,24172,24277,,,659,25818,,25280,25280,,,Feature Shift Prototypes,0,8187,13,no,,no,1920,8,0
undefined,undefined,624.285714286,624.285714286,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,13,,0,0,13,13,,,0,13,0,13,13,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,3,0308.png,no,mono,no,18,no,black,no,no,1080,legacy,13,13,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,4,,space,4,,553,,1401,553,,2,legacy,vertical,1024,2,48000,-16,experiment,13,odd,legacy,25899,,652,2060,25897,26001,,,659,27557,,27003,27004,,,Feature Shift Prototypes,0,8740,14,no,,no,1920,0,8
undefined,undefined,618.133333333,618.133333333,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,14,,0,0,14,14,,,0,14,0,14,14,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,1,010-8.png,no,mono,no,18,no,black,no,no,1080,legacy,14,14,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,5,,space,5,,532,,1401,532,,2,legacy,vertical,1024,2,48000,-16,experiment,13,odd,legacy,27638,,652,2060,27635,27741,,,659,29277,,28743,28744,,,Feature Shift Prototypes,0,9272,15,no,,no,1920,0,-8
undefined,undefined,627.1875,627.1875,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,15,,0,0,15,15,,,0,15,0,15,15,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,8,08-80.png,no,mono,no,18,no,black,no,no,1080,legacy,15,15,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,6,,space,6,,763,,1401,763,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,29367,,652,2060,29365,29470,,,659,31236,,30473,30473,,,Feature Shift Prototypes,0,10035,16,no,,no,1920,-8,0
undefined,undefined,655.647058824,655.647058824,white,no,legacy,legacy,legacy,0,relative,undefined,,undefined,undefined,16,,0,0,16,16,,,0,16,0,16,16,0,0,Thu 31 Oct 2019 11:45:00 GMT,,yes,facialproto_short.osexp,/home/andy/svn/rmip/docs/openseslib,4,04-80.png,no,mono,no,18,no,black,no,no,1080,legacy,16,16,/home/andy/svn/rmip/docs/openseslib/subject-13.csv,legacy,Kafkaesque Koffka,3.2.7,exposure,0,3,,space,3,,1111,,1401,1111,,2,legacy,horizontal,1024,2,48000,-16,experiment,13,odd,legacy,31341,,652,2060,31338,31443,,,659,33557,,32445,32446,,,Feature Shift Prototypes,0,11146,17,no,,no,1920,-8,0
